0a24f33dc1,quantization,[quant][mobile] Return for conv with empty batch (#37779)
20e5749129,complex_frontend,Migrate CPU casting copy kernel to c10::complex (#37649)
57dc4cd0f8,distributed,[MultiProcessTestCase] Improve the error message when a process terminates (#37627)
804e32a467,jit,split out docs tests into separate job (#37793)
d16c8238e1,onnx,[ONNX] Fix numerical errors in softmax when dim is not last dimension (#37326)
0c2a72ec41,docs_frontend,Update README to include few (missing?) links (#37714)
209c6f9ab5,dispatcher,Move device type init from BackendSelect to backend kernels (#37402)
53ca3e5b9c,complex_frontend,"Migrate CUDA cat, scatter, gather, index, index_put to c10::complex (#37650)"
847d102e93,docs_frontend,docs: Fixed docstring indentation for documentation (#37739)
1d43d7caa2,quantization,Use `gpu_kernel` in Affine Quantizer (#37312)
8e5f162b4c,caffe2,[FakeLowp] Reset workspace in test (#37799)
090ea775c9,complex_frontend,Math functions of c10::complex should be overloaded as const reference (#37689)
4a2c642e1f,caffe2,fix ROCm bench CI by increasing first iter timeout (#37633)
1845545075,amd,Enable HgemmBatched for ROCm (#37483)
15df33f797,caffe2,[Onnxifi] Cache output shape inference result for OnnxifiOp (#37796)
f5e6f39e00,complex_frontend,Remove std::complex to std::complex casting specialization (#37574)
faad00a290,quantization,add qnnpack path for hardtanh (#35779)
aff92ef3d6,skip,Make a separate cmake option for caffe2 tests (#37721)
458134f021,jit,Add several ops for portal NLU/ASR model (again) (#37801)
429d90f648,build_frontend,[BE] Split pytorch_linux_test into 3 steps (#37808)
7fa897eac0,caffe2,[caffe2] L2 regularization for (RowWise)SparseAdagrad fusion on GPUs (#37805)
3411ec6e32,rpc,[TensorPipe/RPC] Serialize and deserialize message (#36197)
0549e1f384,rpc,[Tensorpipe/RPC] tensorpipe RPC agent (#35483)
d4edbbd396,build_frontend,Revert D21369541: Make a separate cmake option for caffe2 tests
16c7907ad0,complex_frontend,Migrate CUDA fill kernel to c10::complex (#37651)
6133be31bd,bug_fixes_frontend,Fix for hooks with no name (#37785)
7c2944899b,complex_frontend,Add vec256 for c10::complex (#37690)
51c9444274,distributed,Enable test_distributed test test_backend_full_group (#37794)
d7ccb4b392,complex_frontend,Migrate CUDA unary complex kernel to c10::complex (#37647)
468a9d448e,performance_frontend,"[aten] Pass std::function<> to thread_pool by value, instead of const ref. (#37681)"
12e64916b3,th_aten_frontend,Migrate clamp from the TH to Aten (CUDA) (#37646)
23d0441da7,jit,[JIT] Fix GetAttr inconsistency (#37424)
145560f499,th_aten_frontend,Migrate `erf` and `erf_` from the TH to Aten (CUDA) : Closes #24558 (#36724)
0b693e9601,performance_frontend,uninitialize output and bag_size in the fast path of EmbeddingBag to save overhead (#36681)
b354700e75,quantization,graph mode: round out relu support (#37592)
3673a7245d,quantization,graph mode: more in-place activation handling (#37771)
3b97723f08,improvements_frontend,Let >> and << support half on CUDA (#37670)
5c628ddbd0,docs_frontend,Fix README for installation from source (#37301)
7fa968b10d,jit,[TensorExpr] Add python bindings for TE fuser. (#37831)
9b3911c073,quantization,[quant][graphmode][refactor] rename SwapDequant and refactor code handling general ops (#37555)
782b53b654,skip,Specify _th_ ops in CUDAUnaryOps macros so they are easier to find. (#37582)
5b0244ee8f,jit,Tighten error checking in ConcreteModuleType (#37813)
08304ccccc,jit,add a cuda job for profiling tests (#37812)
25e6129c52,quantization,quant BN tests: remove qint32 (#37832)
b57c8b720e,quantization,[wip] Make quantization modules work with DataParallel (#37032)
9d7a79ac27,caffe2,[Caffe2] raise exceptions instead of str (#37744)
bd220b336b,jit,[jit] fix trace checking reporting divergent names (#37842)
65291fd422,rpc,Remove unused capture in tensorpipe_agent.cpp (#37828)
06e1b68843,skip,[BE] Add @skipIfNoFBGEMM decorator (#37810)
25ba802ce4,bug_fixes_frontend,Fix `cdist` backward calculation for `p=2` (#37337)
3706803b60,skip,Change StorageImpl to track byte count rather than element count (#37776)
a3639fa516,rpc,[Tensorpipe Agent] Adding Tensorpipe Codeowners (#37854)
2c6aed0d61,skip,[Testing] Add `--save-xml` option (#37840)
1c0bad25f3,jit,[TensorExpr] Add dtype to class Buf. (#36611)
27fc2ab9f4,jit,[TensorExpr] Add a constructor accepting a name_hint to class Buf. (#36617)
4c009c7f3e,misc,Make aten_tensor_iterator ASAN safe (#37869)
5325606c37,performance_frontend,Add zero_mask() for Vec256<BFloat16> (#37114)
30a65f1afa,rpc,[Tensorpipe Agent] Call Shutdown from Destructor and Join (#37839)
b57d82fcbb,skip,workaround nvcc host function bug (#37867)
b61fda2313,quantization,reenable quantized test_compare_tensor_scalar (#37422)
0cae718723,quantization,reenable quantization test_qadd_scalar_relu test (#37423)
563bbeb890,complex_frontend,fix undef CUDA_VERSION warning (#37866)
a2fc7f787a,skip,Revert D21171334: [pytorch][PR] Change StorageImpl to track byte count rather than element count
34bf868ebc,InLastRelease,Fix weight quantization in RNNs (#35961)
b8d48d3680,skip,Revert D21406034: [pytorch][PR] [BE] Add @skipIfNoFBGEMM decorator
6792c3ad24,skip,Move addbmm broadcasting from the codegen layer to native layer. (#37603)
91c1505e5a,skip,Move addmm broadcasting code from codegen layer to native layer. (#37613)
0359a9b0a0,build_frontend,Delay loading the cuda library on Windows (#37811)
92f750b5c7,skip,disable clang-tidy modernize-trailing-return (#37888)
e3d1c4eaac,quantization,Revert D21310335: reenable quantization test_qadd_scalar_relu test
96b512be07,misc,fix msan in vec_reduce_all (#37853)
480bd0ad50,bug_fixes_frontend,Stop defining static data in Vec256 (#37767)
5eacc9cb57,skip,[quant][graphmode] Support a new category of ops in graph mode quantization (#37515)
9f060d3873,caffe2,[Caffe2] Increase timing threshold to 50 ms on Windows (#37892)
32b09f7ab9,dispatcher,Devirtualize device init calls in factory op wrappers (#37815)
70f375becf,quantization,[quant] ConvPackedParams with TorchBind (#35923)
402f635bbe,cpp,Enable ahead of time compilation for HIPExtensions using ninja (#37800)
e3934dfae8,amd,[ROCm] Enable bfloat16 for ops in BERT model (#37634)
8c91b78277,jit,[TensorExpr] Fix the shape info check in the TE fuser pass. (#37882)
fe88806784,misc,"Back out ""Revert D21171334: [pytorch][PR] Change StorageImpl to track byte count rather than element count"" (#37893)"
ad2305e556,quantization,Revert D21393512: [quant][graphmode] Support a new category of ops in graph mode quantization
222fdd4227,skip,Updating submodules
b57b596f20,InLastRelease,Reduction should not coalesce_dimensions when splitting for 32bit indexing (#37788)
cdc56d0b6c,cpp,Support c10::optional<Tensor> in custom C++ autograd function. (#37700)
75c201ac32,jit,Fix some amount of support for Bool in tensorexpr. (#37914)
2f61b04514,caffe2,Add Aten as dep to fakelowp and cpuinfo path to its include path (#37909)
f78d02ed51,quantization,[quant][tests] Enable tests to run on all qengine backends (#37843)
88c447bf71,improvements_frontend,Change DeprecationWarning to UserWarning in `torch.cuda` (#32142)
122d8215a3,skip,[RESUBMIT] Kill broadcasting from the codegen layer. (#37907)
6f06df8193,skip,Fix lint (#37922)
e729db48ca,quantization,Remove requantization scale constraint. (#37683)
ec7fd0caef,docs_frontend,[docs] Fix broken links in `contribution_guide.rst` and `governance.rst` (#37820)
f2148de92f,quantization,Revert D21409626: [quant][tests] Enable tests to run on all qengine backends
dd618216c5,jit,[JIT]Support adv indexing using list. (#37848)
8434247653,bug_fixes_frontend,modify `select_equals_backward` to propage only to a single value (#36316)
436cd2c02d,complex_frontend,Migrate check_convert to c10::complex (#37875)
0e3a05ec00,jit,[JIT] rename enable_profiling_mode to enable_profiling_mode_for_profiling_tests (#37825)
53e7d49a98,dispatcher,Port register_prim_ops_c10.cpp to new registration API (#37834)
4e2ea6e013,jit,[TensorExpr] Remove the Tensor argument from loopnest.reorderAxis (#37873)
5edf5efd37,complex_frontend,"Migrate CPU sum, eq, and ne to c10::complex (#37876)"
78529f6de7,skip,Whitespace cleanup (#37165)
8749aa2d55,skip,Clean up formatting in upsample ops (#37166)
4996961826,misc,"In interpolate, only call _interp_output_size in one place (#37168)"
59f03c69ab,misc,"In interpolate, give a short name to scale_factor_list (#37169)"
d6b51e4adf,skip,"In interpolate, join short lines (#37170)"
b1b6bc36a5,mobile,Enable xnnpack_integration test in CI. (#37838)
1ad46f470f,jit,[jit] `__copy__` for `RecursiveScriptModule` (#36830)
7a408576dd,quantization,Stopgap fix to `determine_target` predicate (#37934)
4c4816ad07,complex_frontend,[CPU] addmv for complex tensors (#37924)
945672bf3e,build_frontend,cmake: improve dependencies in incremental builds (#37661)
ab2373205f,build_frontend,Create a desktop shortcut for restoring pytorch environment on CircleCI (#37926)
ae308db681,jit,fix lilstm test in tensorexpr_te (#37913)
6293f1fb49,complex_frontend,Migrate cpu kernel for index and index_put to c10::complex (#37877)
28ac5cdc91,jit,fix profiling test (#37961)
b53e6bfd49,jit,[jit] normalize `getMethod` (#37472)
a3042ca89d,jit,[JIT] Rewrite unaliased if output mutation (#37694)
ec9342521b,jit,"[TensorExpr] Support Bool dtype in Or, Xor, And ops and in TensorExprKernel::bindInput. (#37938)"
728189588e,quantization,[reland][quant][graphmode] Support a new category of ops in graph mode quantization (#37936)
cd0724f9f1,cpp,Do not `std::move` returned value (#37891)
4bbf889bcf,jit,[jit][api][refactor] remove redundant deepcopy implementation (#37538)
bf970bce21,complex_frontend,Migrate some CUDA arithmetic kernels to c10::complex (#37878)
f5b3125af7,jit,[JIT] Peephole optimize list ops (#37612)
f29f96d47b,skip,Port existing zero_dim_dispatch optimizations from codegen and remove codegen capability. (#37615)
56fc347e49,quantization,[quant][fix] A typo in quantized::conv2d_relu (#37964)
3cc5062544,build_frontend,Update bazel to 3.1.0 (#37951)
f538cd627a,performance_frontend,Install HugePagesArena to optimize pytorch prediction performance (#37640)
28ed04c620,jit,[JIT] remove list_with_default op (#37886)
35693e9b4b,bug_fixes_frontend,Give at::cuda::blas::gemv<at::Half> parity with <float> and <double>. Nature is healing. (#37569)
675e77e88a,build_frontend,add docker image build ubuntu16.04-cuda9.2-cudnn7-gcc5.4-py3.6 (#37610)
288dd33770,quantization,quant: remove hypothesis and int32 from layernorm test (#37947)
b837d5d418,quantization,add quantized groupnorm operator (#36835)
4fa049c525,quantization,add quantized instancenorm operator (#36847)
09bedec29e,quantization,move quantization normalization layers to aten/src/ATen/native/quantized/cpu/ (#37352)
14fc83ebc7,complex_frontend,Add missing c10::complex::value_type (#37677)
634282112b,complex_frontend,updated create input and add test methods and added a whitelist for complex (#37835)
681c6fb60f,complex_frontend,Move complex utilities out of Half.h (#37676)
72e5b7ae5b,build_frontend,Add option to run python unittests in parallel (#37180)
952e0f00a4,skip,Skip c2_ref_tests on network failures (#37972)
385f7e59a7,build_frontend,Report test stats (#37803)
122587dcb4,onnx,[ONNX] Improve error checking for large model export (#37798)
76c964dfb0,quantization,Reland [quant][tests] Enable tests to run on all qengine backends (#37943)
9143d7fb68,caffe2,[Fakelowp] Open source fake fp16 FC ops (#37923)
65260d48c8,jit,Fix splitWithTail to insert the tail immediately after the outer loop. (#37941)
4e93844ab1,memory_format_frontend,remove deprecation warning on get_contiguous_memory_format (#37963)
978ad16290,rpc,[TensorPipe] Allow passing args to agent options constructor (#37918)
bc09478a60,rpc,[TensorPipe] Use the new multi-payload message API (#37919)
7be9796cc4,onnx,[ONNX] Support clamp_min and clamp_max (#37872)
30fc58cfcc,complex_frontend,"Migrate CUDA where, tril, triu to c10::complex (#37896)"
46ed3349f3,improvements_frontend,Add --check-untyped-defs to mypy.ini and test suite (#37594)
594b33ea10,improvements_frontend,Add support for non-persistent buffers. (#37191)
ee1ddcef8d,rpc,Acquire GIL when constructing/destructing ConcretePyObjectHolder (#37870)
b2cc9928dd,skip,Move resize logic for bmm from codegen to native code. (#37955)
ffed9dca42,rpc,[TensorPipe] Update submodule (#38013)
1667aa6451,jit,[CUDA_FUSER] Expand operation support for cuda fuser (#37849)
2b41b9bceb,quantization,[BE] Add @skipIfNoFBGEMM decorator (Reland) (#37894)
305444a0bd,build_frontend,"Update miniconda repository, be specific about cudatoolkit (#37186)"
85fccba224,rpc,Message Delay fix for test_check_failed_messages (#37978)
dd64d26d74,skip,Make speed_benchmark_torch report latency in us (#37953)
7bf9d983ea,quantization,[quant] Release qnnpack original weights for conv/linear (#37595)
3066d3ac1c,jit,Remove overly strict assertion for type demotion of scalars. (#38001)
067f08c148,jit,[TensorExpr] Move controlling knob out of the TE fuser pass. (#37970)
a44824c9ed,jit,[TensorExpr] Allow to enable/disable fallback mechanism thru an envvar PYTORCH_TENSOREXPR_FALLBACK. (#37971)
b452fef583,rpc,[Tensorpipe Agent] Base Structs for Tracking RPC Metrics (#37850)
25359f7392,rpc,[Tensorpipe Agent] Implement Global Interpreter Lock Wait Time Metric (#37851)
5d21a9cfc7,rpc,[Tensorpipe Agent] Network Data Profiling (#37852)
f0f587366c,rpc,[Tensorpipe Agent] Implementing getMetrics with currently available metrics (#37980)
8a8b7a16be,caffe2,Remove unpacked int8 blob after constructing the packed blob to save memory (#37973)
99349393ba,complex_frontend,Fixed gradcheck for complex (#37836)
ed4e7cec03,skip,Move _thnn_conv2d resize and zero code from codegen to native code. (#37956)
dc25190833,skip,Move resize / zero logic for _thnn_conv_depthwise2d from codegen to native code. (#37957)
c24c5f9684,profiler,Make RecordFunction callbacks thread local and modernize interface (#37491)
2d708cefcc,profiler,Move RecordFunction into ATen (#37548)
2ef4010593,profiler,Propagate TLS callbacks with ThreadLocalState (#37745)
facc5e0cc4,profiler,Make profiler thread local (#36291)
5e83a13e14,bc_breaking_frontend,stop creating integer type Tensors that require gradients (#37789)
379e717a1b,skip,"Back out ""Revert D18927220: if_constexpr for C++14"" (#37792)"
f2f8027760,jit,[TensorExpr] simplify trivial adds/subs/muls even in Float (#37960)
a42616f71a,complex_frontend,Fix torch.tensor dtype inference (#38030)
376c9a40dc,skip,Fix dummy typo in `skipIfNoFBGEMM` (#38058)
002f5ec51b,mobile,Add preprocessing that fuses decomposed linear into linear. (#37937)
d5df055bbb,jit,[WIP][JIT] Add JIT backend registration API (#35833)
e3fcc6ade8,rpc,Skip RPC profiling tests (#38045)
eaf9b28c55,quantization,[quantization] Use torchbind for Linear PackedParams (#34140)
bfa5070cbc,build_frontend,Fix rebuild with Ninja on Windows (#37917)
4ae187f6cb,skip,Set SCCACHE_IDLE_TIMEOUT to INFINITE(0) on Windows (#37993)
9efbc19f75,caffe2,Fix the issue with C2 cont build
5ee2302349,docs_frontend,Add links to more subdir READMEs in CONTRIBUTING.md (#38049)
29f19bf727,onnx,[ONNX] Enable tests for opset 12 (#37846)
4bc0a7f86a,quantization,Revert D20229168: [quantization] Use torchbind for Linear PackedParams
f8c93c5d3e,skip,Get rid of javasphinx dependency. (#38042)
32329c3338,caffe2,[nomni] fix outputs check to replaceSubgraph (#38005)
25413635d0,caffe2,[c2][opt] nomnigraph transform for ClipRangesGatherSigridHashV2 fusion (#38004)
12bbda053c,bug_fixes_frontend,Remove static initalizers from Vec256 (#38088)
3cade9cdd4,skip,Automatic update of fbcode/onnx to 807c62cf7e4c96ce49040bcf073b7e4a054f28a5 (#37983)
9fe8243536,bug_fixes_frontend,Fix minor issue in type stub for Optimizer (#38067)
c2f787ce77,InLastRelease,"Give _VariableFunctions class a different name, so pickling works (#38033)"
5a386a0a78,cpp,Fix ldflags string for HIPExtensions (#38047)
16e3df3ac6,jit,Fix typo: TupleUnpack. (#38043)
deeef50432,bug_fixes_frontend,Check the _geev input matrix for NaNs and infs (#37642)
f4d9713d12,complex_frontend,Migrate AT_DISPATCH_ALL_TYPES_AND_COMPLEX_AND3 to c10::complex (#37977)
d35ab0b7ae,caffe2,Fix CUDA memory management issues caused by not using PinnedCPUAllocator (#38066)
53aa7d8bc5,skip,Add option to skip tests after retries (#38079)
4c358b8b72,build_frontend,Run QEMU to test that default dispatch doesn't use AVX (#38094)
609d5a4476,visualization,[tensorboard] Let hparam render values correctly (#31544)
459f14e9f6,jit,[TensorExpr] Correctly print dtypes in Cast and Allocate. (#38091)
a253ea92fb,jit,[TensorExpr] Properly handle Bool dtype in several other places. (#38104)
ff1a627bae,jit,[TensorExpr] Don't include prim::Constant nodes with Tensor type into TE fusion groups - we can't handle them. (#38105)
0f60c8d878,jit,[TensorExpr] Correctly print 'bool' dtype in Cuda printer. (#38077)
0c936f94d6,complex_frontend,Revert D21449612: [pytorch][PR] Migrate AT_DISPATCH_ALL_TYPES_AND_COMPLEX_AND3 to c10::complex
9232356e5f,skip,remove uses of type() and type_as() part 1. (#38029)
726aa713d5,improvements_frontend,Replace torch.is_tensor usages with isinstance checks. (#38062)
b4946b96c6,mobile,Don't use Profiler key in lite interpreter (#37962)
91f451a5e6,rpc,[TensorPipe] Do not require user to provide worker name-to-rank map (#38052)
c1e7758b5e,quantization,"Back out ""Revert D20229168: [quantization] Use torchbind for Linear PackedParams"" (#38101)"
ff9a809ccd,quantization,[quant][graphmode][refactor] Remove unused code in quantization.cpp (#37974)
0ed7fc581c,quantization,[quant][graphmode][refactor] Split quantization.cpp (#37975)
a7c29dbfa2,performance_frontend,`unfold_backward` gets its own kernel (#36612)
6e1e2a60dc,jit,fix compilation error with gcc 5.5 (#38112)
4784af1d78,jit,[TensorExpr] Don't include aten::rand_like to TE fusion groups since we can't handle rand+broadcast case yet. (#38132)
41572116f6,quantization,Dont store redundant packed params in dynamic quantized RNN (#38134)
172bcdb8c8,docs_frontend,Add documentation for nn.Hardsigmoid and nn.functional.hardsigmoid. (#38120)
9957db22a9,caffe2,int8 fc with tests (#38017)
ad433e2003,jit,[TensorExpr] Fix a bug in the IR Simplifier that could introduce a division by zero (#38055)
c13dc2cab2,skip,Fix a minor typo in DistanceOpsKernel.cpp (#37596)
ca2206d071,docs_frontend,Add documentation for FeatureAlphaDropout (#36295)
615235fc80,rpc,Migrate OwnerRRef value store to generic torch Future (#38143)
c879c6fb98,skip,Vectorize non-persistent Softmax kernels (#36485)
e84aa0211d,jit,[JIT]Support List variable in adv indexing. (#37966)
55de7c3bb0,build_frontend,Add test jobs on CPU agents for CUDA builds on Windows (#37904)
fdc40616b2,dispatcher,s/callUnboxed/call/ (#37999)
63b1ae6983,bug_fixes_frontend,Fix overflow in torch.remainder when dividend is very large (#37758)
138476389e,quantization,[quant] Disable qnnpack test when TSAN is enabled (#38153)
ae534dc978,jit,[TorchScript] Explicitly disallow del with more than 1 operand. (#38089)
16e62f9305,dispatcher,Unboxing uses if_constexpr instead of SFINAE (#38145)
86d28706e0,skip,Remove uses of type() part 2 (#38140)
3d0279862d,rpc,Consolidate builtin/python_udf RPC to return ivalue::Future like torchscript RPC does (#35154)
8181711637,skip,Automatic update of fbcode/onnx to 79a7e0df7e86e0f32e7a05f563b24a566540c18b (#38106)
464e5a6c07,jit,[TensorExpr] Add print functions for Tensor and Function. (#38175)
7e9af67ca1,improvements_frontend,"Add minimal skeleton for _C type stubs, delete torch.autograd stub (#38080)"
30f4064cfb,bug_fixes_frontend,"Bind VariableFunctions as a module, not a class with static methods. (#38136)"
e109ff6379,rpc,Use py::pickle in RRef pickling pybind code (#38147)
4501083306,distributed,dedupe test skipping in common_distributed and test_distributed (#38078)
f6b1c046b6,skip,Revert D21483808: [pytorch][PR] Remove uses of type() part 2
b579433bf7,bug_fixes_frontend,"Revert D21487840: Bind VariableFunctions as a module, not a class with static methods."
64d083bb86,jit,fix a bracket (#38039)
e3414c1ef1,skip,AssertEqual now checks tensors dtype (#34154)
57d01be92b,skip,Replacing assertEqual with assertEqualIgnoreType wherever types missmatch (#38102)
48ad9f5a30,skip,assertEqual now requires matching dtypes (#38103)
33f4fca1a6,jit,[TensorExpr] remove Let and LetStmt in favour of binding in Block (#37606)
26928b164f,caffe2,remove internal file logging.h (#38182)
5077518c91,complex_frontend,[Resubmit] Migrate AT_DISPATCH_ALL_TYPES_AND_COMPLEX_AND3 to c10::complex (#38144)
f3e620ee83,build_frontend,explain redundant branch/tag filters (#38169)
503be4e05e,caffe2,fixing build failures with USE_NATIVE_ARCH ON (#35359)
324dc1623e,InLastRelease,add dtype checking for gather and scatter (#38025)
6f396e18c3,performance_frontend,Add per-device allocator object in CUDACachingAllocator (#37567)
6edf340338,improvements_frontend,"Delete torch/__init__.pyi, deferring to direct extension stubs (#38157)"
ebad4e463f,caffe2,add missing include file for fake_nnpi_ops_utils (#38215)
c26dde967c,skip,Kill resize-ing and zero-ing from codegen. (#37958)
fe53b52537,skip,"Macro generate ScalarTypeToCPPType, including all ScalarTypes. (#38071)"
f314d9a077,skip,"Remove codegen for IntArrayRefStride, which isn't used. (#38072)"
3569c59600,bug_fixes_frontend,Inverse logic of persistent set and prevent use in jit (#38131)
77d8a44802,skip,"If we're building on C++17, use actual ""if constexpr"" (#38154)"
b290da0e75,complex_frontend,"Migrate CPU tril, triu, masked_fill to c10::complex (#37897)"
c31913671c,docs_frontend,DOC: add BFloat16 dtype and BFloat16Tensor (#37051)
08c3339e7c,caffe2,[pyfi] override TP2 networkx -> PyFI networkx (#37764)
5137827ad0,performance_frontend,Lazily initialise thread local num_threads value (#37461)
5f9b9036c1,improvements_frontend,"Add instance methods tensor.isnan(), tensor.isinf(), tensor.isfinite() (#37942)"
00f3790a9d,skip,Using LoadLibraryEx and LOAD_LIBRARY_SEARCH_* flag for loading DLLs o… (#37763)
1456515f15,jit,[JIT] Disallow plain List type annotation without arg (#38130)
a553935e3c,jit,[JIT] Expose magic methods on script::Object (#38167)
c6b2844076,skip,Pin flake8 to 3.7.9 (#38269)
a37b865107,skip,test_linspace : remove explicit for-loop (#38191)
def9f15b57,build_frontend,.circleci: Improve docker image build workflow (#37976)
19d6e32e9a,docs_frontend,fix sample code (#38002)
333e29c45f,onnx,[ONNX] Fix pow op export (#38065)
7c2853be9d,build_frontend,Revert D21511048: [pytorch][PR] .circleci: Improve docker image build workflow
8e07b75cef,cpp,Have DeviceType available in torch namespace (#38036)
f41833957d,bug_fixes_frontend,bypass `getDeviceFromPtr` check when device is known (#36714)
1ab4f35499,skip,Revert D21496081: [pytorch][PR] Using LoadLibraryEx and LOAD_LIBRARY_SEARCH_* flag for loading DLLs o…
21ce4333b9,skip,"Remove `THFile`, `THDiskFile`, and `THMemoryFile` (#37830)"
cdd1b9a891,jit,[TensorExpr] Distinguish aten::max reduction op from aten::max elementwise op and only fuse the latter. (#38171)
42a222cf2c,docs_frontend,DOC: Add missing args for index_add (#38213)
6968c8153e,dispatcher,Warn against callOp (#37797)
43dd8760d7,skip,Move ThreadLocalDebugInfo to c10 (#37774)
eea9c6a048,skip,[RELAND] .circleci: Improve docker image build workflow (#38279)
375ddb01b5,complex_frontend,Fix tensor printing (#38031)
bf499cccb6,complex_frontend,Refactor native/cpu/zmath.h (#38037)
6e66e8562f,skip,Revert D21517822: [pytorch][PR] [RELAND] .circleci: Improve docker image build workflow
cebf5a8767,improvements_frontend,"Run mypy on some test files, add iinfo/finfo annotations (#38220)"
ec7beda822,caffe2,Use thrust::host_vector instead of std::vector (#38178)
09e4ff95ee,quantization,[quant][mobile] Ensure qconv doesn't assert with empty batch (#38252)
6943253421,quantization,[quant][mobile] Don't release bias tensor (#38284)
63c3b89c1c,skip,Simplify code with decltype(auto) (#30922)
0d977e9223,complex_frontend,[CUDA] addmv for complex tensors (#37940)
dcf1861f88,docs_frontend,add document for bucktization (#38119)
dad552666e,rpc,Add then(callback)->Future API to ivalue::Future (#37311)
3a63728149,caffe2,[caffe2/fakelowp] optimize ref int8 gemm (#38294)
cf82011361,build_frontend,Codegen CircleCI Windows configs (#38292)
5c44f2a16b,skip,Updating submodules
ba0851326c,complex_frontend,Revert D21449462: [CUDA] addmv for complex tensors
4c99a9b672,docs_frontend,Add documentation for hardswish (#37989)
e3584f8d7e,complex_frontend,Migrate CPU tensor factories to c10::complex (#38021)
6bb1c4a7ab,skip,Move (most) generated return statements for TH functions out of the switch. (#38073)
7eb9f1788c,build_frontend,Using LoadLibraryEX [Reland] (#38302)
9576b37caf,quantization,Fix test_channel_shuffle hypothesis params (#38327)
b29ec43555,quantization,Limit max numel for test tensors (#38304)
96d2ddba6c,caffe2,remove harcoded values for fc testing
d5e8d90a2c,complex_frontend,Migrate CPU reduction to c10::complex (#38022)
986d7e47c4,complex_frontend,Migrate CPU fill kernel to c10::complex (#38026)
779abf7538,complex_frontend,Implements torch.pow for complex on cuda and enables complex values as exponents for pow (#36793)
7c66ad8941,caffe2,[caffe2/fakelowp] fix bug in ref code (#38331)
291869d625,profiler,Remove unnecessary RPC profiling code after future merge (#38255)
82abd50f2b,complex_frontend,Added more autograd tests for C->C complex functions (#37856)
a90e574401,mobile,Enable linear/conv + relu fusion in mobile optimizer. (#38139)
6daaeb2bda,cpp,[pytorch] Add C++ error when PyTorch used with Python 2
906c50eb69,distributed,"Remove dead code in ddp.{h, cpp} (#37990)"
525295e696,jit,BC upgrader for dynamic Linear with torchbind (#38333)
b6d494d6da,rpc,[future] Minor: std::move() callback in future for the convenience operator case. (#37861)
7c13a07286,skip,[Reland] Remove uses of type() part 2 (#38288)
d5a7d790a1,improvements_frontend,Use torch.ne instead of torch.nonzero in gradcheck (#37857)
8ab6377273,th_aten_frontend,Port atan from TH to ATen (#37991)
f954dd7823,jit,Add dropout removal pass. (#38253)
3317fdf177,skip,Updating submodules
a4466eeff4,rpc,[Tensorpipe Agent] Tracking Active Call Metrics (#38265)
a2a53447e4,rpc,[Tensorpipe Agent] Add Call Counts to Metrics (#38266)
3134978816,jit,[JIT] Handle del statements with variables as targets (#37608)
cdf4d42c39,skip,[RELAND] [RELAND] .circleci: Improve docker image build workflow (#38335)
c2ac2127be,jit,[JIT] recursively compile class types (#38050)
80639604a8,skip,Revert D21536269: [pytorch][PR] [RELAND] [RELAND] .circleci: Improve docker image build workflow
e3357a7812,build_frontend,Fix typo in build environment name (#38343)
2c881417a7,quantization,Change input scale to double type for conv params. (#38346)
f7e7a15a5d,bug_fixes_frontend,Fix `NaN` comparison in `torch.median` (#38216)
4a266c93a6,performance_frontend,Allow specifying range in and cpu_serial_kernel and cpu_serial_kernel_vec (#37981)
eb3e9872c9,InLastRelease,[JIT] make torch.unique compilable (#38156)
70c6550cc9,misc,Forgotten changes for Tensor.random_()'s from and to bounds for floating-point types (#38287)
00be4abc38,misc,Fixing DistributionsHelper.h includes (#38298)
4f08bdddfc,misc,Add skipIfNoSciPy/get_all_int_dtypes/get_all_fp_dtypes to common_utils (#38299)
34523b70c1,misc,Renamed *_transformation to transformation::* (#38301)
cfe3c795ed,dispatcher,Port torch/csrc/jit/runtime/register_distributed_ops.cpp to new operator registration API (#38014)
6be3e5d3bb,caffe2,[caffe2] weight_decay in reduced precision adagrad
d001862aff,rpc,Minor code cleanup (#38340)
2e9d6d99be,rpc,Explicitly decref py::object in ConcretePyObjectHolder and PythonFunctionGuard (#38364)
797c608f50,rpc,Explicitly decref py::object in PythonRpcHandler (#38366)
c20b0080c6,skip,Partial revert of #38144 to fix ROCm CI. (#38363)
e39991e838,rpc,[TensorPipe Agent] Bind default IP address (#37910)
756788ea87,rpc,Keep py::object alive until jit::toIValue returns (#38348)
3d968088e0,InLastRelease,fix multinomial kernels to properly advance random states (#38046)
167a978a03,jit,Fix method stub creation for function attributes (#37994)
3a478b1cbf,skip,Updating submodules
9a2d8dfe63,jit,[TensorExpr] Benchmarks: set up profiling executor and fuser according to the given arguments. (#38295)
61bea93fca,performance_frontend,Further parallelize linspace in addition to AVX (#38093)
138769b1b8,amd,[ROCm] add exact_dtype=False to bfloat16 test (#38381)
f2c6346ebe,quantization,[quant][graphmode] Move avg_pool/adaptive_avg_pool to general value ops (#38330)
e7b4ef8fd3,skip,"Revert ""Partial revert of #38144 to fix ROCm CI. (#38363)"" (#38380)"
d86de916a9,th_aten_frontend,Migrate `exp` and `exp_` from the TH to Aten (CUDA) (#36652)
899a075b25,build_frontend,Split up BinaryAritmeticKernel.cu to speed up compilation time. (#38263)
